id,link,question,opa,opb,opc,opd,diagnosis,answer_idx,answer,field,hasImage,image_link,difficulty
10,https://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2808316,"A 64-year-old man with a 2-year history of seizure disorder presented to the emergency department (ED) at an outside hospital with breakthrough seizures. One month prior to his ED visit, he had been treated with oral antibiotics when he presented to an urgent care center with left-sided otorrhea, otalgia, and hearing loss. In the ED, he denied headaches, fever, otalgia, otorrhea, or hearing loss. Magnetic resonance imaging of the brain with contrast showed diffuse enhancement and possible coalescence in the left mastoid process with adjacent dural enhancement and sigmoid sinus occlusion. He received intravenous vancomycin and cefepime and was started on a heparin drip before being transferred to our facility. On presentation at our facility, the patient appeared well with normal vital signs. There was no periauricular swelling or erythema. Otoscopic examination showed no inflammation of the external auditory canals, and the tympanic membranes were translucent without evidence of retraction or effusion. Computed tomographic venogram confirmed occlusion of the left transverse and sigmoid sinuses, and computed tomography of the temporal bone showed coalescence of mastoid air cells with erosion into the sigmoid sinus. Mastoidectomy was performed for biopsy and culture specimens. Histologic findings from the specimens demonstrated cells with oval nuclei and abundant cytoplasm arranged in syncytial clusters with occasional whorls, pseudoinclusions, and psammomatous calcifications (Figure, A). Immunohistochemical stains were positive for epithelial membrane antigen (EMA) and vimentin (Figure, B). Hematoxylin-eosin stain (A) and immunohistochemical stain (B) after mastoidectomy for biopsy and culture specimens. What Is Your Diagnosis?",Langerhans cell histiocytosis,Meningioma,Acute coalescent mastoiditis with sigmoid sinus thrombosis,Cholesteatoma,,B,Meningioma,Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/otol/939244/m_ocg230008f1_1696269136.83787.png?Expires=1742308698&Signature=jGdJyy34jR7QhyPNj1Btbn8bQPD17ae~xhCthOBDIr7mg2wE0gvniocBX9QSHl5j2ENMuuq7Ygunb9MjZw4yaKTl4shra8fhzdenrI4GaCfLtdQaEGUe8JhR0BZ9OpYsPqS7hCtExYw2c2ocq41EQwNL9cwIzEnfEgw6hg7SRqOXPLGFf0Xz7n4AH5yY~ENXKCsyONBIwQgBpG-5M2UOCZ~-3Tm7wM-sNNWzWzTaXPkVsWEfsZJ37VcMb6d-s0UuRJ9jzV6vVES4e-omFB~odnRKO76tyninI1oF0EZSidqmgCRlV8zVEqMPm1Pbmc3oPtVpcg6-2L6uT24vXCew6g__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
11,https://jamanetwork.com/journals/jamaotolaryngology/fullarticle/2808660,"A 62-year-old healthy man with no recent travel history or sick contacts presented with 2 weeks of midline sore throat without systemic signs, such as fever, myalgia, or rash. A physical examination, including flexible laryngoscopy, revealed cobbling, adherent, thick yellow mucus and ulceration of the uvula (Figure 1A). A, Nasopharyngoscopic imaging revealed infected nasal surface of uvula. B, Physical examination showed recurrent skin lesions at incision site and in the surrounding skin. Empirical treatment with augmentin and nystatin oral suspension for possible bacterial or fungal pharyngitis was unsuccessful, with symptoms worsening during the subsequent 2 weeks. Results of laboratory testing for group AStreptococcus, COVID-19, and mononucleosis were negative. A tissue biopsy was performed, and results of pathology revealed epithelial hyperplasia with suppurative granulomatous inflammation without evidence of dysplasia or malignancy. There was no evidence of fungal or acid-fast organisms. Tissue culture revealed only normal respiratory flora. Additional treatment with fluconazole, augmentin, doxycycline, omeprazole, prednisone, and bactrim failed to improve symptoms. Further exploration of the patient’s history revealed that 5 years earlier, he had traveled to Guyana in South America. After that trip, he sought medical care for multiple neck subcutaneous nodules as well as for a 4-cm focus of neck cellulitis. After failed treatment with empirical antibiotics, the largest lesion was excised. Findings of pathologic testing revealed dense granulomatous inflammation. However, results of stains for bacteria, fungus, and acid-fast bacillus were negative (Figure 1B). The remaining cutaneous and subcutaneous nodules had resolved spontaneously. What Is Your Diagnosis?",Leishmaniasis,Tuberculosis,Leprosy,Lethal midline granuloma,,A,Leishmaniasis,Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/otol/939244/m_ocg230009f1_1696269134.25464.png?Expires=1742320198&Signature=Hbe6BKGJRp6mo45Pf0S7ivqlE55AVUIZVlVqWKNznDn8hDCv~6sswxq4zlU2yRHamUeth7vkBNOaxM3KLlz0ei7~wVkfBkgljPcK0GoNb4bDc4irzl1vVfvz8kupT7PtbmSPdPyreuNQUHchL0vToc3nTTu-hgbHFPebVPNVyoZK6dWOMGxCp6m3li8Iry3dFh47ieFi-jyQIVvqQ-Cwq7elE1Vu5a~CUkbWJrwxd1bDVwm8zl4n5u5UNiJTQwvJiARImRU4iYvDF98sWNNJV8TocCWwMjtY2i9ZcdVTQv2YX0rwCLkpoSZgvaDpgfEl5NbewtB4Ax2G-Lh7v5dx~g__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
12,https://jamanetwork.com/journals/jamaoncology/fullarticle/2808228,"A 53-year-old woman with a history of stage IVA1 (T4N1M0B2) mycosis fungoides presented with a new 1-month history of hyperpigmentation of the oral mucosa (Figure 1). Examination of the mouth revealed multiple coalescing painless nonpruritic black macules and patches on the tongue, roof of the mouth, and buccal mucosa. Examination of the skin was notable for erythematous and hyperpigmented patches covering 90% of the body surface area, consistent with her known mycosis fungoides. Other notable findings on examination were 1- to 2-cm lymphadenopathy in the bilateral inguinal folds and axillae. Review of systems was notable for fatigue. The patient had previously received 5 cycles of romidepsin with progression of disease, followed by 4 doses of pegylated liposomal doxorubicin hydrochloride, which was followed by partial response. Black macules and patches on the tongue, roof of the mouth, and buccal mucosa. What Is Your Diagnosis?",Laugier-Hunziker syndrome,Melanoma,Medication adverse effect,Oral involvement of mycosis fungoides,,C,Medication adverse effect,JAMA Oncology Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/oncology/939251/m_ccg230004f1_1697125925.82735.png?Expires=1742320200&Signature=QKr7ar7ZK1kgRP5V9OAeFuUOCy1DzMKEiQH-xRJRhd-f36oNf5r~zU4HNc2EUDgKvkaZ1ScTYZXFu0qi3vGWtth03rpb0qo0w5Y1nEX8c8kI1n4iODI9lveq-DO9rb0Dyy9xzNDVYOKQfd4S5BIZpQ3DpL2kHnBmX3r18LWLZuo5wd-QB9J6F-XENzJPcaWSyqevtRYFBWw0729HBtRYDhC45cowwfINchBKpC6TJMDwIEVV9OPsgm-mtJ9yilXWYKmkq6Wt88HrkMBFDlDpUc~tOMIV7mUxvBi3FCpf3bybkear22GBzG7bk3S-IOdiTtvxBnGuitBNt-r3meUgDA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
13,https://jamanetwork.com/journals/jamaophthalmology/fullarticle/2809279,"A 33-year-old man with no prior ocular problems presented to the emergency department in central Florida with a chief complaint of a “pulling and popping” sensation in his left eye that had occurred the previous night. Ophthalmology was consulted to evaluate for a conjunctival foreign body of the left eye. At the time of the examination, his symptoms had resolved; however, he had a photograph from a cellular phone taken during the episode (Figure 1). The photograph shows an irregular, serpiginous extension from beneath the plica semilunaris toward the corneal limbus with localized conjunctival hyperemia. He reported a similar sensation of movement in his left eye that occurred for 1 night about 5 years ago for which he visited an urgent care center where he was diagnosed with allergic conjunctivitis. He also reported recent swelling of the left side of his face with associated numbness and occasional swelling of his left hand, all of which resolved after a few days. He had immigrated from Nigeria 10 years prior, had not returned since, and was working as a traveling nurse. A slitlamp examination did not reveal any conjunctival hyperemia, foreign bodies, or other abnormalities like those shown in the photograph. His uncorrected visual acuity was 20/20, extraocular movements were full and without pain or abnormal sensation, and intraocular pressure was normal. His dilated fundus examination was unremarkable. A comprehensive blood cell count revealed mild elevation in the relative (but not absolute) eosinophil count (6.9% reference; 6.0% of white blood cells). Patient cellular phone photograph of the left eye shows an irregular serpiginous extension from beneath the plica semilunaris toward the corneal limbus with localized conjunctival hyperemia. What Would You Do Next?",Treatment with diethylcarbamazine,Peripheral blood smear,Serological testing for onchocerciasis,Exploration of conjunctiva and removal of foreign body,,B,Peripheral blood smear,JAMA Ophthalmology Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/ophth/939246/m_ecg230015f1_1697215872.27002.png?Expires=1742320203&Signature=rJe4bQEC160HZxQjNXu-CFMNmXIAebXwJTBs8PKSk9E9T~9TMJ8T4FmqCoLWy5yU8j~hPKK9XGPvvbwQNmxspInzLKxeBne4JQjFJOSkcbtoYyTEzeAHSzV6tA4Uwvl-yTbwiPjLVm8vsXpgcThqgb0d0rC2YNemM3sCVZgnHFtCIIchtxspaDRFGWT2sgV6FCLTvx5hIpBJJc83Hs1MKzfYCBAY-w9Re4KTZcbGa-1VsBiRx3JCRUzywgjHQ1jw-ZfB7kJtEAP5ORqiav-repWS64hEOJuQBWztq-1Q4MsnYXy7TZ7E9g-ULQ3P~OvXVyi-P9qOtDtRkuOxoULN7g__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
14,https://jamanetwork.com/journals/jamaophthalmology/fullarticle/2809480,"A 13-year-old boy with a history of sports-related blunt trauma to the left eye was referred for evaluation of an asymptomatic, pigmented iris lesion in the left eye. On examination, his best-corrected visual acuity was 20/20 OU, and intraocular pressures were normal in both eyes. Results of slitlamp examination of the right eye were unremarkable. Slitlamp examination of the left eye revealed a round, pigmented lesion measuring 3 × 3 mm in basal dimension and with gravitational shifting within the anterior chamber fluid with patient head tilt (Video). There was no corneal guttatae or edema. Anterior segment optical coherence tomography depicted the lesion in the anterior chamber angle abutting the corneal endothelium and resting on the iris stroma with no internal fluid level and no solid component. Ultrasound biomicroscopy confirmed the lesion to be cystic with a thickness of 1.6 mm. Dilated fundus examination revealed normal findings in both eyes. What Would You Do Next?",Fine-needle aspiration biopsy with cytology and cytogenetics,Iodine 125 plaque radiotherapy,Observe with no additional testing or intervention,Cyst paracentesis with complete drainage,,C,Observe with no additional testing or intervention,JAMA Ophthalmology Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/ophth/939246/m_ecg230014f1_1697215875.47558.png?Expires=1742320205&Signature=eNOC0VighLaShpDUN~M578VJsNOiwtj93mfyLDRCByapzll6V9ThXFbCQUdBrH5TRi1arRxXyosG4kkGfq4~XyJakYSfV6k1Lca2LZYLjOufHc3aruSLMiDB0oJ1Zs6TExiSaYddTJAsl6SyjVnB36WGQqD0Uz~ZYi9quNOUzDkeFaDi4FJJ-QLNX1~4E931EjZLbto7j5YoE6YM8VLIwqzOEbL4bOEMwccvhfv~ZI15bT-7~ZqAaAwRqLinuTYBdbkTMoOU1C7Mj8A41BmpQQXZwpJBeqAoCq9nO7DqcmNnfFUwgzhMM8mIlx5fQhMHXjiQjDfYoaLcJELPAkE86Q__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
15,https://jamanetwork.com/journals/jamadermatology/fullarticle/2808886,"A woman in her 60s with long-standing thickening and induration of the legs presented with 1 week of left leg pain. The patient had previously been diagnosed with elephantiasis nostras verrucosa, and she was advised to elevate and compress the leg but was unavailable for follow-up. Her medical history was notable for morbid obesity, hypertension, diabetes, and stroke. She reported no fever, fatigue, weight changes, gastrointestinal symptoms, difficulty concentrating, anxiety, or hyperhidrosis. Physical examination results revealed multiple firm skin-colored papules and nodules coalescing to form a large plaque on the anterior aspect of the left lower leg, whereas the right lower leg had diffuse induration and hyperpigmentation (Figure 1). There was no palpable lymphadenopathy. Laboratory analysis revealed normal complete blood cell count, thyroid function, serum protein electrophoresis, and serum immunofixation. A biopsy of a left leg nodule was performed. Multiple firm skin-colored papules and nodules coalesce to form a large plaque on the anterior aspect of the left lower leg. What Is Your Diagnosis?",Pretibial myxedema,Elephantiasis nostras verrucosa,Lobomycosis,Euthyroid pretibial mucinosis,,D,Euthyroid pretibial mucinosis,JAMA Dermatology Clinicopathological Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/derm/939248/m_dcg230011f1_1697555563.58522.png?Expires=1742315196&Signature=Bk3BxsedXtRPJxNBcIUy9WLWvsjsvM2wLBflmXZ8GrV5lX-wBtWutNzQhVDXFV1AKxm9hTO112z2m4xVEoyd78z95kAypM1YZPn4pKt5SkXd6HWhTdw3MHhftsul6gcms7ehsyq6iQgB9MwoGO9NQNh1Y6I9vzlqaHS2cEEh6uaeEXwG33VpNKCHiOHftyjiXJmPSOiZpIQn5hFmNu1Y~coWQclE0EDtnXD17rUyLj0NLU0DTBpQbxVwkxPEr5D2-loyzama6xozD4RJUTECJEQofwuxaK3qps9EMjpC6WDaHK62eEEJLdR03akazlZN8Q2MIgm~~GHs9-iUWPeDVg__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
16,https://jamanetwork.com/journals/jamadermatology/fullarticle/2809085,"A female patient in her early 50s presented with multiple (approximately 10) bluish, partially keratotic papules and nodules on the lower legs (Figure, A). Since the age of 24 years, the lesions had been growing very slowly in number and size and had been bleeding occasionally after a trauma. The patient used a wheelchair due to a right-sided hemiparesis and hemianopsia caused by an intracranial hemorrhage. At the age of 4 years, recurrent seizures had led to the diagnosis of cerebral venous malformations. Clinical examination also demonstrated a lipolymphedema of the lower legs that had been attributed to a functional venous insufficiency with insufficient venous pump activity. The patient had been wearing compression stockings for years. The family history was positive for cerebral venous malformations involving the patient’s father and aunt, the father having died of an intracranial hemorrhage in his early 70s. A, Clinical picture. B and C, Hematoxylin-eosin stain. Sonography of the skin lesions demonstrated intradermal slow-flow vascular malformations with a maximum diameter of 1.2 cm. A biopsy of a lower-extremity papule was performed (Figure, B and C). Mutational analysis resulted in the detection of a heterozygous pathogenicKRIT1variant. What Is Your Diagnosis?",Blue rubber bleb nevus syndrome,Familial cerebral cavernous malformations,Glomuvenous malformations,Verrucous venous malformations,,B,Familial cerebral cavernous malformations,JAMA Dermatology Clinicopathological Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/derm/939248/m_dcg230012f1_1697555561.51309.png?Expires=1742320210&Signature=gvOFVnw98d0P81TjrW-wX3pNt5ixTWZsPbbV-vYi0fsJydVHUzmuiAZRqKqLEORcSXBOWzjMegpQbZuNiW634nG-e1wP1ldKNf0M2wNb8gITtmfH~ptKVFtjKc5FyykduN8djlx9JLRwCpE8vd2gmNnqVXY8SY-6q4gRniZIbCX27iM~ndNyhNiwy5azx5sWruQl42h5ds99zr6FSUd13-wZAGpeYBfqqhBK9-FhkuQFcm-rpcXuszHADHCta3nCQ84trY6V2XQJQS4zm~KsOxisPfVhaaH6m2tioU5mRM6FBTcBn0fdj29kkaAM1cHFZsbQT30HRsrTJZM-s8sNCQ__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
17,https://jamanetwork.com/journals/jamaophthalmology/fullarticle/2810142,"An 81-year-old White woman noted decreased vision in her left eye for 6 months. She was referred to the Ocular Oncology Service, Wills Eye Hospital, Philadelphia, Pennsylvania, for suspected choroidal melanoma. She disclosed a history of macular degeneration in both eyes and retinal detachment in the left eye that was treated 35 years previously. Medical history revealed cutaneous basal cell carcinoma and squamous cell carcinoma, both treated surgically. On examination, visual acuity was 20/50 OD and 20/400 OS. External examination showed posterior-chamber intraocular lenses in both eyes and conjunctival scarring in the left eye from circumferential scleral buckle surgery with no visible extraocular tumor. Fundus evaluation showed macular drusen in the right eye and a pale optic disc with geographic macular atrophy in the left eye, explaining her visual acuity of 20/400 OS. In addition, a shallow circumferential buckle effect and an inferotemporal mass measuring 15.0 × 10.0 mm in basal dimension and 9.1 mm in thickness (Figure, A) were seen in the left eye. The mass appeared elevated, amelanotic with overlying retinal vasculature, and with chorioretinal atrophy. No retinal detachment or breaks were seen. By ultrasonography the mass was echolucent (Figure, A inset). Magnetic resonance imaging (MRI) revealed a T1, T2-hypointense shallow circumferential band in the left eye. In addition, there was an inferotemporal nodular mass in the left eye showing T1 (gadolinium) hypointense, T2-hyperintense features, underlying the encircling buckle, and with adjacent subtle delineation. There was no enhancement with gadolinium (Figure, B). Fundus photograph and magnetic resonance imaging of the left eye. A, Fundus photograph of left eye showed a pale optic disc, geographic macular atrophy, and an inferotemporal amelanotic mass (white arrowhead); inset shows ultrasonography revealing an echolucent mass (white arrowhead). B, Magnetic resonance imaging (MRI) (T2-weighted axial orientation) revealed a shallow hypointense circumferential band in the left eye (pink arrowheads), inferotemporal hyperintense nodular mass (asterisk), and inward compressed sclera (white arrowhead); inset (T1-weighted coronal orientation with gadolinium) shows hypointense encircling band (pink arrowhead), subtle scleral indentation (white arrowhead), and no gadolinium enhancement of mass (asterisk). What Would You Do Next?",Whole-body positron emission tomography scan,Fine-needle aspiration biopsy,Plaque radiotherapy,Observation,,D,Observation,JAMA Ophthalmology Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/ophth/939265/m_ecg230017f1_1699486128.87222.png?Expires=1742320213&Signature=N9j2IoccazzObGxRxh-NbU17KAmBaxCjGfw2yciWL~GIUpOtrj4o8SQUACKYdUe9M3zKkzvtEslrmlZw0TYwfkd~WhfN1k9~Mp4rg0TyH4yONiODDtNtEOaxWo5PRduhckT8uhp1rQJ-6DECn-oSWD7i3SIgEy3vQCj7KCqH2C7Gh623SfYv1BUVazoz7hXpnbltzTmZuU7UvWNvE-ZhwQQGVOcIDdrUFJCpC3UET0jsPWXEismdVV5LHlDgBn6gJmrVZ9xfaQhkOAGGtBNnDTcCrwki5tH8s~24AHKyfsha6RB5oGTxw-WDGMLaQawAzEFf9k-xX693wPLnMkGv-A__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
18,https://jamanetwork.com/journals/jamadermatology/fullarticle/2809657,"A woman in her 30s presented with progressive, multiple itchy erythematous to violaceous papules and plaques localized to the left shin for more than 10 years (Figure, A and B). On close inspection, milia and a few erosions with partially detached epidermis were identified. There were no abnormalities of the mucous membranes, nails, hair, or teeth. No extracutaneous involvement was observed. A, Multiple pruritic erythematous to violaceous lichenified papules and plaques on the left shin. B, Close-up of the skin lesions showing an erosion with partially detached epidermis and multiple milia. C, Histopathologic examination revealed dermoepidermal separation (hematoxylin-eosin stain). D, Histopathologic examination revealed several milia (hematoxylin-eosin stain). What Is Your Diagnosis?",Pretibial pruritic papular dermatitis (PPPD),Hypertrophic lichen planus (HLP),Epidermolysis bullosa pruriginosa (EBP),Lichen amyloidosis (LA),,C,Epidermolysis bullosa pruriginosa (EBP),JAMA Dermatology Clinicopathological Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/derm/939271/m_dcg230013f1_1699989233.52257.png?Expires=1742320215&Signature=kbTTCO4VYhUcHdqgCzOi9i2txe573mhKPYc6A5k9Z485DAqxYLwZiy1ZBjYk5igNFf4nUzTbRjItkryNu5YXramJrQo7C-BckHAWaACd4xSqVk1UEB03j3Erd0SdBP~M0ZqGydhy45PreMPYtaTZeawNPtocXAwI6lYKy54YBqZw~LlFBwpiuJhCHILcb~h0KaLahWdAXhRCxh3YGF1kR3fH9opPEpplXBrVjpTnzGecZ9LtLJLahK3XgV~6ZBqXoqfDZpv0ksL7XsPQXa14q2Rg8wxHgRV~YFj1VukVJPTo6voV2NDBYY7vAqtAeF3Gm5A1Ary9Ehw7HCzm8hxbBQ__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
19,https://jamanetwork.com/journals/jamaophthalmology/fullarticle/2809652,"A 13-year-old girl with a 7-day history of painless vision loss and central scotoma in her left eye was referred to the department of ophthalmology. Three weeks prior, she had presented with mild fever and flulike symptoms, associated with a severe frontal headache that was mildly relieved by analgesics. Her medical history was positive for relapsing urinary tract infections since early infancy without adequate follow-up. Findings of an ophthalmological examination 1 year prior were reported as normal. At initial examination, she was conscious but somewhat lethargic. Her best-corrected visual acuity was 20/20 OD and 20/80 OS. Pupillary light responses, extrinsic ocular motility, anterior segment biomicroscopy, and intraocular pressure were normal in both eyes. Dilated fundus examination revealed a bilateral sectorial macular star that was more extended in the left eye, with retinal veins slightly dilated and tortuous, attenuated arterioles, some juxta and peripapillary nerve fiber layer infarcts, and optic disc edema with marked papillary telangiectasia; in addition, some faint, small, tan-yellow dots were observed at the level of the retinal pigment epithelium in the posterior pole, some of them already grayish and with a hypopigmented halo (Figure 1). Optical coherence tomography displayed elevated optic discs and hyperreflective material in the outer plexiform layer temporal to the optic disc in both eyes and a macular neurosensory detachment in the left eye. Results of visual field testing were normal in the right eye and showed a central scotoma in the left eye. Fundus image of the right eye (A) and left eye (B) showing slight dilation of retinal veins (magenta arrowheads), intraretinal lipid deposits in the papillomacular bundle and the inferonasal macular quadrant forming an incomplete macular star (yellow arrowheads), optic disc edema and epipapillary telangiectasia (blue arrowheads), nerve fiber layer infarcts or cotton-wool nodules (green arrowheads) over the inferior margin of the optic disc in the right eye and juxta and parapapillary in the left eye, and paramacular temporal light-pigmented subretinal dots at the level of the retinal pigment epithelium (white arrowheads) in both eyes, with some already scarred (pigmented dot surrounded by a pale halo; gold arrowhead). What Would You Do Next?",Prescribe systemic corticosteroids,Order serologic testing for infectious neuroretinitis,Rule out brain tumor,Check blood pressure,,D,Check blood pressure,JAMA Ophthalmology Clinical Challenge,Yes,https://cdn.jamanetwork.com/ama/content_public/journal/ophth/939265/m_ecg230016f1_1699486131.16565.png?Expires=1742304840&Signature=H2uFMTqtrDBgQ6dfhpZkg~lhJqRlWrVIFEqKmqkdR2-6spD1rd~5q2fTxR0ThtLYLw4pbfZM5aP1kzZX8m~I4ShubrPFXOEuq0hxpazQQ9A8LiyMRAAHkItqxmZ7xlOTh~FRbFGDdxVP16lV-hDlCTkm~5LpCwqta4RogkLPAw4GQ0fSunEjB2Kxoux95hTbOQmyy5bE95xeWjp4VRNmPYXGA0CToLgQQ66ydvTR0mrNwiWy7pnNCBJ3yH9zO6y0xXTS7MRggmvTo--~S8xznm9X-qrjCBqigUY2y34Ir1GkIbZopjbhTCsLZ5Aq2f8EGJTeIo8oPzj6BBcL16zvYg__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA,hard
